ID,skill_1,skill_2,skill_3,skill_4,skill_5,occ_1,occ_2,occ_3,occ_4,occ_5
8479R1133D91,KS126CB5Z7YH40VZCP5Y,BGS8DB61483F6A17FCDE,KS1282R607CFYF1FWJ74,KS120VC7108H86J50CYW,KS123Y56VDHMZ288XX1W,19101010,32151017,19141311,19111010,12101212
V3SY80W5GSM7,KS123MC78KV644P5DDZ0,KS126HY6YLTB9R7XJC4Z,KSQPGV2XZO8UMNCC49LK,KS1225S77RQ7T10BMPXN,KS1224W5XSXCJBNSLLVX,27111318,14111117,12101212,32131411,27111320
OE5IOMQD9ANO,KS1218W78FGVPVP2KXPX,KS1230469Q3H7ZQ2K8XK,BGSEE1E1C4671622F63B,KS7G20264NW3ZVV10T1S,KS120LH6DHTBJYVLFKB3,36161117,36161120,36161112,14161010,36161110
5NHXF4T8MA10,KS1206Y6W7F5JS3VBTFL,ESDC58629CA141F03F92,KS120W86KJ30NQJCQ3ZP,KS123Y56BJ5RWDQLYD5K,KS120Z7639SCP3GZQV40,19101010,19141311,19141112,16141210,19111010
0NZUTP4HY5I8,BGS91833D85A87367BA1,KS124L55Y9H5B5FHLYMQ,KS122556LMQ829GZCCRV,KS122556LMQ829GZCCRV,KS124QR6F19BX4WPMW1H,11151110,32171022,11151010,11151210,32171018
1C25XNOFG780,KS125QN69N74BRHT232H,KS122F96DJHT3ZXB8FCZ,KS120RN6FDTS9FLCH3T0,KS1219774ZFQ6TY3L9FL,KS121Z26S4VJLQ1WXN21,23171524,23171712,23171714,23171541,23171716
4BFPV0V6443K,KS121XX660DWPDPRLVW2,KS123X777H5WFNXQ6BPM,KS7G4T15W4RYVZTCDSWZ,KSCFTLKLB8GE4VIJNVRR,ESB38820A543FA4E3969,21121310,21141810,21121410,24131321,19111110
JPX16F1KYNTL,KS127X46B0N8TMBNN61S,KS124VJ71BKMYXC1PP09,ESF80FF10258D686691A,KS7G1P76W2FRM88BQFJN,KS121YT721BY2F3M5YDR,25131410,32161311,25111510,25131710,36161124
LRC6G1HAV6XH,KSET2IWJVEGUTA3JC9WG,KS121056X529461ZF6XW,ES7A07CF87C516875B23,ES1C53496B6F1ECEDD9A,KS122D66ZXYMB2T0HT81,27111211,27121312,27111214,27121313,27111222
ET8P1H1ZRIYD,KS1220G68PD5STH2DL2W,KS1274Y5Z0PFK7XN155K,KS1246V69FLYLLNXWSFT,KS123YJ6KVWC91BTMB4R,KS1253H61TTR1FZWSRH4,36161117,36161112,36161120,36161124,36161110
9NYPU87H0POS,KS440XG653B0ZK3926JF,KS120FV6SNZ00C8YJMJC,KS126X663B21NB77ZHSP,KS1258D71GC65F25H9TH,KS1200C5XQWW78VQ5ZYL,20311710,20311210,20341212,23171716,23171524
SWV5QD8C1AM0,KS127D361PF0FTXDZ7C4,KS127JM79FJ5MC2D5VH6,KS440ZC661D1D248K9QG,KS124KQ78ZWBPC39W1RC,KS1285T645JRKKFWSV0W,21121010,20251010,21131110,21111510,21131010
9EUKIFM5CI7H,KS121Z26S4VJLQ1WXN21,BGS8B8D42612C037B185,KS124QR6F19BX4WPMW1H,KS126X663B21NB77ZHSP,ES72D57E1BC4BB22BBB0,25111110,25111610,11211010,25111515,25111518
ZF761HJR6EET,KS441K2756CXYXBG990G,KS1200H6XYN1CR0G5NZ0,KS128HP65N6N70YV5ZM7,KS124G66QWSYM012SWS5,KS125F678LV2KB3Z5XW0,32161416,32151013,32121312,19161111,32161415
YYKATCRGEVPG,ES9E9A9565C329709A50,ES439D5D4E1DA572EFB8,KS5S1X799BL7UH79PT17,KS125F678LV2KB3Z5XW0,KS12752715S2P1XNBR43,20341227,20301314,20341212,20341110,24161220
EWT8J2VO7IUG,KS4407N6CMTCYT0NYSVM,KS125MK6L8XN70ZS40ZY,KS1227D60Q7225FTK55V,BGSA88BF6E32421AA38B,KS128866SHL94J005TTG,19121511,19121416,19141115,19161111,19121011
31FI0N6DGG5G,KS125MK6L8XN70ZS40ZY,KS122FV73MMMYFGYMTTY,KS122556LMQ829GZCCRV,KS1270P6SLFCFT476Y3R,KS1256C6DBYG39V53J4V,21121010,20251010,21131110,17131010,21111510
VITWU3BFXB4Y,ESED5F420D27CD6B451B,KS1218W78FGVPVP2KXPX,KS126L563YF9YNQQQ832,ES9E070CF7DFD323E9D9,KS121CX75Q8F638ZCJVZ,27101310,27111222,27111214,27121313,27121210
VM4JBUX476KE,KS44023635DFP7CYKJ45,KS440C365HRHPM9VQDFF,KSIJUG1D2NW7T16XO96D,KS7G2RS68WTQ4B3H2KMQ,KS440LJ76WNRD99W8RS0,23121010,23171528,23171541,11211010,23111410
ATH9KP6ASSSU,KS126HS6R7MH1W08PMVR,BGSDD5FB715C9C84D8AE,KS1258C6J7BK2F84V8FC,KS124QR6F19BX4WPMW1H,KS122P86NZFH1GP38G15,27101018,32161416,27101110,26131114,27101012
B9V1T4JXA2YM,KS4418H6DF21VK4NHKWB,KS121YT721BY2F3M5YDR,KS1253H61TTR1FZWSRH4,KS120GV5ZXR64CJLL1J4,KS43I7T7CU4Q66EGVQLU,26111210,27121313,27111214,26111010,27111222
R1930I6G61PC,KS123YJ6KVWC91BTMB4R,KSCH2TPBQX91532Y3Q8E,ES76F4C57A88877D6D64,KS126ZV68Z2NDGDC9JQC,KS44175745H9Q0DPBDNT,23151215,23151214,32131111,23161111,23151121
QS4HUFN4VNBO,KS125F678LV2KB3Z5XW0,ES334E1A00A7BA592E98,KS1267F6MSPN366LX7ST,KS1259D6L30YYG3XR3VL,KS122YN6108R0RSDXXRC,27121313,27111214,27111222,27121210,32131011
VYCS44PHH62M,ESB641A019499F7A06AE,ES5F80D4A3BDF9BB9069,KS122W867PQYM4N75YWR,KSQPGV2XZO8UMNCC49LK,KS1219261TYVPMGX8KVQ,19111012,16141210,19111011,19111010,16141110
P8HQMABSI9NB,KS7G4YT72YHJ3BVJ4P56,KS44175745H9Q0DPBDNT,KS122C06Z8NDM5G6NYNT,KS1200T78B9FLGC6TVY4,KS120WQ67KZ4DBMBGKX0,19161111,19121711,19121011,19121414,19121710
RGVZ9AAWE429,BGSB4E1D5CA81759D758,ES3C8650B6A0820DAFF4,KS440Z26T60HXNGBDLL2,KS1239W6QZKL1H0TF1TJ,ESDFA25A5C1E94B79381,36111110,11121110,11221117,17121013,26131114
RRRIXCIJQN6C,BGS59240AE3D273EA166,KSKJX44T33B6D4UCC8CB,ES73A557482F94D812CB,KS4411H6DM87QLDT97JT,KS1218B62M9QRBY8WRSK,14111117,14111210,32161416,14111115,32161010
29MAX6EBQGBP,KS1259D6L30YYG3XR3VL,KS1259D6L30YYG3XR3VL,BGSBC6553CCF3F292F02,KS4425C7820LCHZS7VGX,BGS18E06A1116E6F53E6,32151013,32161416,32161415,27121210,32131011
U7EGPNNHN6OF,KSQPGV2XZO8UMNCC49LK,BGSDD5FB715C9C84D8AE,KS1203V5WXB7NG26XSR8,KS7G55M6TRB1N24LW2P5,KS120MQ655HPY3MW500F,19111011,19111010,32161416,19111012,26131114
PM2FM72C6Z5T,KS121DS6GB09TFN7RLX0,ESB38820A543FA4E3969,KS1253H61TTR1FZWSRH4,KS122556LMQ829GZCCRV,KS1219W70LY1GXZDSKW5,32151011,32161420,13151110,23171522,23171517
OVXPKAYBSEWY,KS1203V5WXB7NG26XSR8,KS687J575SCWVW3LR42K,KS122556LMQ829GZCCRV,ESEB1D4619E6E83A061D,KS440C365HRHPM9VQDFF,19111011,19111010,11211010,23151115,11181017
L9TQVDZ4X1ZH,ESE1B279F38C73E025BD,KS440Z26T60HXNGBDLL2,KS1217P66NK6BW72M9FH,KS1218B62M9QRBY8WRSK,KS1267F6MSPN366LX7ST,36111110,11121110,17121013,26131114,25111310
7SCRV3HONIX7,KSDLM69G0JUJ00M09JB1,BGS1ADAA36DB65721AA3,KS120XP6CN6P1K86V6DZ,ESF2C5D269F58AE3BA49,ES6D557B9D5BE598FD74,20311610,23171528,23171710,20231010,20341110
FAAYFAINAWOP,KS1212B6QR5SK1LSD4S4,KSKJX44T33B6D4UCC8CB,KS12160602V51N7SJSX8,BGSDD5FB715C9C84D8AE,ES1C53496B6F1ECEDD9A,32161416,27111210,26131114,32151013,32131526
A5PMLQHDLQH1,KS440F476G8SKQRTH4CY,ESA5839C44D0970CF79F,KS440R072CLZFQ3FWGG1,ES8E748AAA880F67D6B6,KS124QR6F19BX4WPMW1H,12101215,23171710,23171521,11221115,23171541
T82DDL7FKNDG,KS4415S6Q3Q6JPVT2P33,KS122YN6108R0RSDXXRC,KS127LR6834753D8D7T0,KSQPGV2XZO8UMNCC49LK,KS123S46J5HRBLZRMRJ0,19141311,19101010,19141110,27121313,27111214
0Y0WLIWLAP3K,KS1217568CHTXMHV7V47,KS120265WKHSMJ6HYX8P,KS120RN6FDTS9FLCH3T0,BGS1ADAA36DB65721AA3,KS123MC78KV644P5DDZ0,23161012,23161015,26151117,18192011,23161013
A654NVGUW6YZ,KS7G1BR6XS3B87GHVMYH,KS44086772RVPJQ1SVW6,KS122HK6LN2MZHFY69GJ,KS1218W78FGVPVP2KXPX,KS1261W6S12LL9NC21GQ,23171521,23151010,23151020,23151016,23121010
RFIUPROG710E,KS1274X67LJPGGMXQL6B,KS1224W5XSXCJBNSLLVX,KS123DC6RRH5H6HMJ3QR,ES12001A151F8C659B87,KS121YT64JHV8Q1MLFRH,21161310,21161211,20251510,13101010,21161110
58DRC11ERTJ5,KS1203C6N9B52QGB4H67,KS122Q96S1LT3253TW3H,KS44086772RVPJQ1SVW6,KSZX7YZWNR5IDR1I2VMZ,KS120L66RV21DTVBSWX3,23121010,23151115,23101010,23151114,23121311
4ABISCW1PZ11,KS125BH5X5W0R09ZW3B7,KS124QR6F19BX4WPMW1H,KS12791657JTS84RWLVQ,ESE4C6DAB864E4F13841,KS128BF6TYRZLF58T01Z,23171520,23112013,11211010,23111410,23171541
64YFDS0DJI9K,KS441075WGFJJ4GRFG2Q,KSTRQ5SU1EX0XEK7VPT6,ES6982476D9ED5E7AEEF,KS1215R6G5DYNSM74PW5,KS441K2756CXYXBG990G,23171510,18191516,23161110,23161015,23161012
6QF1PAFL9WOA,KS128736G4DTS6WTY4P0,KS1203W702ND09XHKJR5,KS1216V6BW9W9PWLVHP8,KS120SQ5W4Q57JMD2Y81,KS123MC78KV644P5DDZ0,11131316,19181010,19181312,19161012,25111610
4EPXR9OGJEGX,KS1217P66NK6BW72M9FH,KS1219261TYVPMGX8KVQ,KS122556LMQ829GZCCRV,KS122556LMQ829GZCCRV,KS126Q66JF4NMYT5JGK2,24111610,25131910,32131513,19171010,36111318
DTECAFVO5Y0Q,KS441XD6SD64S66N8XPT,KS1256W6MPKRNM11QMPM,KS1280B68GD79P4WMVYW,KS120406FZSMTZF4M5SH,ESC5567F7A6FA12D0DCD,19111011,19101010,19111010,19111012,19141311
ZGUS8P6WKLX2,KS7G2VT72L9WMFRCG4G0,ES899BA440FA3441F22A,ESBE2E8DE338C307E78F,KS7G6NP6R6L1H1SKFTSY,ES2358C2129904DEF59F,13101010,20251110,20251510,20231010,20231210
FLMR19IK85EN,KS122D66ZXYMB2T0HT81,KS124G66QWSYM012SWS5,KS120S165SXK6CKVK77P,KSN3CMZZSDT2HFLGVZFP,KS120FG6YP8PQYYNQY9B,23151115,19161111,23151114,19121416,19121411
JOD5JGK546D2,KS1218L60PDVZX16NZT1,KS124DX6G31F5M9ZHNGC,KS441796583QGTMKQY3M,KS120LB6XV5409BCQ0NF,KS120PP6GL94HJDMN0TQ,19101022,19111310,19101512,24131326,19101611
L7G9JNPAXXHZ,KS440C365HRHPM9VQDFF,KS122F96DJHT3ZXB8FCZ,KS1220K62VQK9KS7ZVWS,KS128GC6JNCTB5MT96VM,KS4401T642KKKL4FQJMF,23121010,23151010,23121311,23111310,23121312
TTRUTI7ZFZTO,KS120W86KJ30NQJCQ3ZP,KS126X663B21NB77ZHSP,KS123HV5WHQXDMXZ667K,KS127ZK6MBRN29QBC755,KS44086772RVPJQ1SVW6,19101010,19141311,19111012,19141110,19111010
1AJSJJ583BYG,KS128HP65N6N70YV5ZM7,KS1218W78FGVPVP2KXPX,KS121X172Q0LS2ZDG99Y,KS7G2FX6L5L0NXGGHKMH,KSQPGV2XZO8UMNCC49LK,18151213,32161416,26141210,18151414,20291210
TE1EL8IT1LB8,KS121W46CJXQ5ZQ506MS,KS1280B68GD79P4WMVYW,KS1218W78FGVPVP2KXPX,KS127D361PF0FTXDZ7C4,KS1217R6SMDJ0WQHN6LK,14111117,14111115,14111210,14111114,14111116
S4FUSNZDWP73,KSCQ0SWSSG568HKQ1YNL,KS441QM6LTNMGDSQKHLC,ESED820E6065D9AA8D6F,KS127RT62P0W9B6Y0LTY,KS124046TRJDP25WFPYC,32131612,32131520,32131526,32131611,32131516
JLYS7JD6Z6PQ,ES58436FD74A0F08B296,KS1218B62M9QRBY8WRSK,ESEF6CBFE27C71B28816,ESF586319EAC399E9394,KS124745ZCN2G6TKC2QN,11171012,11181014,11171013,11181013,11211010
LN3OX5FL2MOX,KS1264X6Q6902BJMLNCB,KS1228S6YKWXMH4M4DL7,KS1244J76BBG2CTNYHYR,KS1200H6XYN1CR0G5NZ0,KS121W46CJXQ5ZQ506MS,23171712,23171524,23171511,23131116,23171541
7P2R5JGLWMK6,KS122P86NZFH1GP38G15,KS122TJ6KM1Z3LZD9JLR,KS44086772RVPJQ1SVW6,KS440PV6FRJ90X0QFNLY,KS1206V5WFXYXG27QYFD,16141210,27101212,32131011,27121210,11211010
T54884Z4UR2Y,KS120076FGP5WGWYMP0F,KS120SQ5W4Q57JMD2Y81,KS1217R6SMDJ0WQHN6LK,KS123KV6P7JVKY7RBTV2,KS1241J6PC0N3DT65QG8,21131110,21121010,21111510,21121210,21121110
OUZ1EGNTB34K,KS125S57165N2RB3XNBJ,ESFA9982A2A945E439CB,KS1258X6TN4MM1GP0SFK,KS1228M6S0Q13JW8NV10,KS120VW6JMZHZXZGD72C,32171028,27111222,27121313,27121210,32131011
M5HN1D613LY4,KS680KR72KH02C5GM5TY,KS127M06S0L9QJBRQKQ8,KS1227V6WBR3BH3SJYSZ,BGS409FD4E9C8053A315,KS1253H61TTR1FZWSRH4,32131520,19111011,32131526,32171022,32171018
9QB0E7CXSUO8,ES6A03A6D02FBA0D8CEB,KS1280B68GD79P4WMVYW,KSFS12Z1D00MRUX8Z7E8,KS1203B66DJG8T72WTJ4,KS124G66QWSYM012SWS5,27111320,27121013,27121014,27111314,23171716
DERI4K5OGZ2U,KS681KH79MJLQDPB9T88,KS125RZ5X2MBLVC6F634,KS123QD6KPN9TV140LGZ,KS125F678LV2KB3Z5XW0,KS7G4BM6L4F7TD38NLC1,26131115,26131014,26131111,11221117,18191316
FE9O1XGJNGVS,ESDFA25A5C1E94B79381,KS120L96KMYTDJ48NRSH,ES14F9AC68CA0E9A2BA9,KS127Q56J10XVNDFQ3K1,KS441PL6JPXW200W0GRQ,11221117,19141112,19131211,23171541,23171810
UQI62K3L0W5R,KS1218W78FGVPVP2KXPX,KS123X777H5WFNXQ6BPM,KSQPGV2XZO8UMNCC49LK,ES14F9AC68CA0E9A2BA9,KS1200H6XYN1CR0G5NZ0,19131211,19141112,19141314,19141311,19101010
Y8NYFWDC112H,KS120626HMWCXJWJC7VK,KS127ZG6DBSF76WF7VYX,KS440Z26T60HXNGBDLL2,KS122LZ773L5MZ56S322,KS127TD6X5C909DYQ765,36111110,27111320,27111314,11121110,19131611
DF9M13OTESU2,KS122556LMQ829GZCCRV,KS125B569R313XT23LHY,KS124WD6XB7RT57LR817,KS126SW5ZZYP3HXXPX1X,ESB5B8DE9634A95EB739,20251510,32161416,20341110,20311510,13101010
TYLAVZME9WT0,KS122556LMQ829GZCCRV,KS9ZSS5UNBOR9NT1GMGF,KS124QR6F19BX4WPMW1H,ES8A181CC267A7BA3E67,KSQPGV2XZO8UMNCC49LK,11211210,11211211,11211014,23171521,11211010
T6H6RA0DQD29,ES7E661995FDFAA3C497,KS123DZ63CL4S5D74XVG,KS440DP6VB7S8QLNV6YT,KS123YV78SK2486RNN2Q,KS1263K71W66XVVGKG2F,25111110,25111610,25111518,25111515,25101110
LIVHO8KTO9QE,KS123X777H5WFNXQ6BPM,ES271C4EB47A4BD5AD68,KS125Q36PBT7H9G2VK9V,KS121YT721BY2F3M5YDR,KS1RQLEJQ4336UADC164,23131115,14111118,23171712,23101113,23171524
UIX6HT3IE68P,KS122556LMQ829GZCCRV,BGS794951D216441A250,KS1218B62M9QRBY8WRSK,KSKJX44T33B6D4UCC8CB,KSGQ9QZ5IFB2Q2JYUENP,19101010,19111010,19111012,19141110,19141311
4GMA4IXQWOUY,KS126SW5ZZYP3HXXPX1X,KS123X777H5WFNXQ6BPM,KS125F678LV2KB3Z5XW0,KS1229T6LN87KTDQX2B6,KS124CW644N3BNDQ4V1R,36161117,36161120,36161112,36161124,36161110
RWAOBC3OKO3V,ES99B020D66F6670BCA6,KS128F265DV4XTBR70H7,KS123X777H5WFNXQ6BPM,KS120ST66K9HBSZ7MPS3,KS125PR73HNP7LH485XT,19121416,32131312,19161111,23151115,19121011
F12CHDAUBM3B,KS123MC78KV644P5DDZ0,KS126HY6YLTB9R7XJC4Z,ESE1B279F38C73E025BD,KS124KX6QKX9RWPMBWVR,KS128FQ6BBT0M5LXV7GH,13101010,20251510,20251110,21131110,21111110
AYIBUSA0WQOF,ES7A07CF87C516875B23,KS126S86N4K800BJBTQP,KS121Z26S4VJLQ1WXN21,BGS18A642702DFA6F745,KS1203Z6YQZ0X4XX7RM2,27121315,27111216,16141210,19141110,32131210
01S9BAY6B0M1,KS4407J6G3HPTRRSNZR6,KS12160602V51N7SJSX8,KS1219677F286BXFPBNC,KS122LP63R02H2Y6M04S,ES8B03DAD3B526316ED9,32171029,27111210,15111013,32131527,32171018
CILPJZ80ND3Y,ES97950ED1C1EF84AC29,KS123NJ76GJLK91JS75M,ES8B03DAD3B526316ED9,KS120XD77GTR3W3GXHBF,KSCH2TPBQX91532Y3Q8E,25111110,14111118,25111610,25111518,11231111
SP3V5VS0JZWL,KS122556LMQ829GZCCRV,KS1200H6XYN1CR0G5NZ0,KS1266X77DX8LMF3CHKQ,KS1287R64YNBZGR50Y1N,ES97A20B847203DF73EE,11181015,23171310,23141214,11221117,23171410
IAXUFVPIG3YV,KSQPGV2XZO8UMNCC49LK,KS7G4ML61B2JX1H1003Z,KS120626HMWCXJWJC7VK,KS120L96KMYTDJ48NRSH,KS4417N61DB04000S10C,16141210,32131011,16141110,27121210,23151215
XPSA97L6X2OZ,KS127D361PF0FTXDZ7C4,ESBE0ED5266B3B91D676,KS125W361KTR7KYD844N,KS122556LMQ829GZCCRV,KS1207L6QQP6TYRGY3L9,16141210,27101212,16141410,23171521,16141510
06NKWFG3MWU4,KS126HY6YLTB9R7XJC4Z,ES38C838634C9F2E7B7F,KS127ZG6DBSF76WF7VYX,KS123X777H5WFNXQ6BPM,BGS9D0AC44C13FEF8961,19111011,19111010,19101210,12111110,19111012
LYUYRJ55VFNI,ES7F774162E2780F8ADB,KS125F678LV2KB3Z5XW0,KS1200H6XYN1CR0G5NZ0,KS44253607FYTYCJNMPZ,ES71C18378814E6740D6,21131010,32151018,19131211,32171018,32171024
7RY21G6YRGC5,KS127ZG6DBSF76WF7VYX,KS123Y170JP7JBSFVBSS,KS122C06Z8NDM5G6NYNT,KS12592696SWR9G8BFF2,KS7G7X55ZKBF0R0WCSZQ,19141311,19101010,19141112,19131211,19141314
RX0GWHAOQHVD,KS120RN6FDTS9FLCH3T0,KS121W46CJXQ5ZQ506MS,ESB38820A543FA4E3969,KS7AASDV6UOE7VFBGF4D,KS120LH6DHTBJYVLFKB3,18151213,18151217,18151710,18192110,18151212
2PJ0MMUG8XJK,KS120RN6FDTS9FLCH3T0,ES665E24CD3C689EAD3D,KS4425C7820LCHZS7VGX,KS1281M7573BG4S5QKMT,KS127D361PF0FTXDZ7C4,17141410,19161110,23111010,17113710,23111310
45ED5GGSJ6VV,KSQPGV2XZO8UMNCC49LK,KSQ39IM6T1T6MCGAI2LO,KS43I7T7CU4Q66EGVQLU,KS125MK6L8XN70ZS40ZY,KS123X777H5WFNXQ6BPM,32151014,15111013,12101010,12101212,32151018
RATLCEZI8UBE,KS122556LMQ829GZCCRV,KS127D361PF0FTXDZ7C4,KS124046TRJDP25WFPYC,KS1259D6L30YYG3XR3VL,KS121Z26S4VJLQ1WXN21,11151210,26101519,11161610,11151110,20291110
9IUYZ9TOS7CU,ES383B16CCA5EC68F385,KS126X663B21NB77ZHSP,KS122PM76DCYL9WC89Y7,ES8B867675B7DA42B6CF,KS441K2756CXYXBG990G,23121010,23101010,23101110,23111310,23121311
JQ9HE6VB7HFG,KS1200771D9CR9LB4MWW,KS124H46Q2PP8YC1WQ06,ES71C18378814E6740D6,ESFA9982A2A945E439CB,KS122556LMQ829GZCCRV,16141210,32131011,16141110,23131312,27121210
7JK83MVQIIXK,KSQPGV2XZO8UMNCC49LK,ESE804C353E12807FEF4,KSQPGV2XZO8UMNCC49LK,KS1287M692W39DYZN8ZZ,KS1245B69S835T6C8KB4,21111110,21131110,32161416,23111310,11111012
B6884ROJVVF0,KS127R26PVSGVL35D7L1,KS1219677F286BXFPBNC,KS1203W702ND09XHKJR5,KS122556LMQ829GZCCRV,KS1217R6SMDJ0WQHN6LK,11171020,20291110,19141112,14111117,19101010
115BOIYMYK86,KS120WM730QRLVPV26RR,KS120RN6FDTS9FLCH3T0,KS1227P6FBK34WLH6X8Z,ESEB1D4619E6E83A061D,KS122626T550SLQ7QZ1C,19101010,19141311,19141110,19111010,19141310
UDBUJHBQI1YM,KS1203B66DJG8T72WTJ4,KS1242C6S44TD4DN39K5,KS441FM75ZDSSYXG6M84,ES750DFF3E0853E95124,KS122556LMQ829GZCCRV,21131010,21131110,23151115,19181410,23151111
SDA8980BT7RO,KS440Y975RD841M02V3S,KS120YR5YL8LVNYR4249,KS440W865GC4VRBW6LJP,ES8E748AAA880F67D6B6,KS122C46Q68397G8TBNW,23171528,23171521,23171541,23151010,23171524
FF124VF89X22,KS122555YNWMN79XR7DH,BGSA51ADAE2DC6E0C191,KS123HX69V95SC2NJZYZ,KS121Z26S4VJLQ1WXN21,KS1200H6XYN1CR0G5NZ0,25101110,25111110,25111518,25101010,25111610
V9C0XFEVMY1Q,KS122556LMQ829GZCCRV,KS124QR6F19BX4WPMW1H,KS1226Y6DNDT05G7FJ4J,KSKJX44T33B6D4UCC8CB,KS7G7K873Z87GNGYHQKB,23171510,23171541,27121011,23171514,32131522
8XQ41WJX3XYR,KS122556LMQ829GZCCRV,KS120PQ6XD1JWMFQVJNW,KS120BV6SR75RBKQH0G3,KS121Z26S4VJLQ1WXN21,ES65C485CF3B67FE16DF,27101212,27121510,27121210,32131011,27101110
R39IIXHAIAW4,KS122556LMQ829GZCCRV,KS440SR65FDSYM6XM21G,KS1237L6PKFC8187JKW5,KS122C775KRX1DK8Q1RQ,KS1287R64YNBZGR50Y1N,19101010,19141311,19141110,19101314,19141112
J56UTDRJDL2A,BGSA7DCCDC1D023EA7F9,KS122FN6C971NB3RMGRM,KS1210M6L42L5M4YPFMV,KS1218W78FGVPVP2KXPX,KS440BK74Y470B1M1NP4,14111210,12101216,17121025,17121116,14111115
5ZJAUCYHONBP,KS1203X6427JW5JX3V8L,KS123MC78KV644P5DDZ0,KS1217X6TT5N14H0N0P4,KS7G1YH6989K60428HFJ,KS7G2F36GFX1K55V6GK4,19101010,20231210,19111012,19141311,19111010
HECFXW7PT0RK,KS123X777H5WFNXQ6BPM,ES8F0D73ED4F952B6A48,KS441J8781NSVPFKS701,KS47ZFZPB8JBKAM9WK3A,KS441S06L3NZBK0D6JM8,27121117,16141210,27121325,12101010,27111210
EXMOJD85DW1N,KS120016K8T4NSLN5Q6K,KS121BS6QFLZVY39PMHD,KS122C06Z8NDM5G6NYNT,ES70CD6E89F6DAD8F319,ES9262EB46A460722CB4,15111011,15111013,32171011,15101010,32121010
66FB818Y8F88,KS122556LMQ829GZCCRV,ES2538347AA3A4C346C9,KS124DX6G31F5M9ZHNGC,KS1209176P7V54S9GVL8,KS1281Y6QHJ8PQLHTZ6R,27121510,27111214,27121313,27101024,27101212
HY9KDPPEQ1ZJ,KS126HY6YLTB9R7XJC4Z,KS122P16DMVQL50L733L,KS2GHRCYA6TRT29F1HOO,KS127QV5ZMNL5CBVSWHX,KS441FM75ZDSSYXG6M84,23121010,23111310,23111410,23101010,23121311
21ID9VVN5X48,KS124VR68PRNLVLWXYZ1,BGSADA90D2986CD3E35B,KS126DB6T061MHD7RTGQ,BGSB1AA3A12976AFDDA2,KS1267F6MSPN366LX7ST,32151014,32161416,32151018,25111110,25131810
4VF16185IBJU,KS122PG64BT2BT6X15HF,ESD45EAB54A83A5255D6,KS1282N72VHC87KVY1G3,KSKJX44T33B6D4UCC8CB,KS125F678LV2KB3Z5XW0,27111320,27111314,27111322,23171310,23121312
AUD9K9TR74QG,KS44175745H9Q0DPBDNT,KS441FR6L2YYQLPZBQRC,KS127ZG6DBSF76WF7VYX,KS1259D6L30YYG3XR3VL,ES6307DDE7C7ABFDEA76,26111210,26111010,26111310,26111110,18191316
OC6P3FKE5H1G,KS122VW78Q67XR4C3ZDW,KS1267F6MSPN366LX7ST,KS124046TRJDP25WFPYC,KS1281M7573BG4S5QKMT,KS125RW6ZWZ8DLT13SNR,21131110,32151014,21131010,11151210,32151018
UCF6WXQGLDXZ,KS1239Y6FNL0GN8819NP,KS1218W78FGVPVP2KXPX,KS126BK72NQVGDQ6Q7K3,KS1248P6CJ6XH85L8SX2,KS1265N6Q8R9WTY8PB27,20311610,27121321,20341110,34141010,27111223
IBTT9PAF667Z,KS1218W78FGVPVP2KXPX,KS1208P6ZMZ4N872Y7X5,KS1263K71W66XVVGKG2F,KS127D361PF0FTXDZ7C4,KS1265M698X7BRS20SWP,27111222,25111110,25101110,25111518,25111515
6XLJKFCQJUKU,KS124G66QWSYM012SWS5,BGS734F72C178934E389,KS120HK5XY6JV257QLTX,KS7G8736RPC57X37H7R6,KS1203V5WXB7NG26XSR8,25131710,25131410,32161311,25131810,25111510
KDTS1FB2VI10,ESD80D145AC3BB84827D,KS7G6NP6R6L1H1SKFTSY,KSQ99JKTZ4VRBARWNW2X,ES71C18378814E6740D6,KS126HY6YLTB9R7XJC4Z,23151010,15111013,32161416,23171543,23171521
J42RL1EH8HYF,KS122556LMQ829GZCCRV,KS680KR72KH02C5GM5TY,KS120SR6WD1FP76Z6GC2,KS1227P6FBK34WLH6X8Z,ESF520D61BA7F0946F97,15111013,24161214,32121312,32161416,32151018
PS0RS95ZOW60,KS127FG69RG4V6KHDDS6,KS1218R61L2LHV8J334J,ESD45EAB54A83A5255D6,KS1248L77TSY3J2V2XC1,KS123S46J5HRBLZRMRJ0,19101010,19141311,19111010,19111011,19141110
QDU2EB0T4UOX,KS43I7T7CU4Q66EGVQLU,KS1227P6FBK34WLH6X8Z,KS1265F71V3PY4KH0JW5,KS122GT6JKK1CC52DWGH,ES5F80D4A3BDF9BB9069,19111012,19111011,19111010,19101010,20231210
Q08JT6GK3LV3,KS1220G68PD5STH2DL2W,ES3CFFFE227B9801719B,ES5515E43EB7FBC6BB6A,ES3CF3DDCE84FD523928,KS44175745H9Q0DPBDNT,31151310,27111320,32131526,32121310,32161416
UPMANQY0HU97,ES5F80D4A3BDF9BB9069,ESEB1D4619E6E83A061D,KS120LB6XV5409BCQ0NF,KS122VT6S2JJ5C5D80NF,KS123X777H5WFNXQ6BPM,19111012,19111011,19111010,19101010,23161012
