ID,OCCUPATION_NAME,OCCUPATION_DESCRIPTION,OCCUPATION_GROUP_NAME,OCCUPATION_GROUP_DESCRIPTION,CAREER_AREA_NAME,CAREER_AREA_DESCRIPTION,REQUIREMENT_LEVEL,REQUIREMENT_LEVEL_DESCRIPTION,LICENSE_TYPICALLY_REQUIRED,CERTIFICATION_TYPICALLY_REQUIRED,REQUIRES_SPECIALIZED_TRAINING,SPECIALIZED_TRAINING_DESCRIPTION,MINIMUM_TRAINING_LENGTH_MONTHS
23171543,Software Developer / Engineer,"A Software Developer or Engineer designs or improves computer software. Oversees the entire software development process. Analyzes customer or user needs, designs programs, writes code or instructs computer programmers, tests design, and documents programs. May assist with upgrades or maintenance. May specialize in the design of computer applications or computer systems.",Software Development,"The Software Development Occupation Group includes occupations specific to the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23171544,Software Developer / Engineer,"A Software Developer or Engineer designs or improves computer software. Oversees the entire software development process. Analyzes customer or user needs, designs programs, writes code or instructs computer programmers, tests design, and documents programs. May assist with upgrades or maintenance. May specialize in the design of computer applications or computer systems.",Software Development,"The Software Development Occupation Group includes occupations specific to the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23171548,Software Developer / Engineer,"A Software Developer or Engineer designs or improves computer software. Oversees the entire software development process. Analyzes customer or user needs, designs programs, writes code or instructs computer programmers, tests design, and documents programs. May assist with upgrades or maintenance. May specialize in the design of computer applications or computer systems.",Software Development,"The Software Development Occupation Group includes occupations specific to the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23171610,Software QA Engineer / Tester,A Software QA Engineer or Tester designs and runs in-depth diagnostic tests to evaluate software and check for problems before new products are marketed. Pilots software and applies tests to check for errors and glitches.,Software Development,"The Software Development Occupation Group includes occupations specific to the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23171611,Software QA Engineer / Tester,A Software QA Engineer or Tester designs and runs in-depth diagnostic tests to evaluate software and check for problems before new products are marketed. Pilots software and applies tests to check for errors and glitches.,Software Development,"The Software Development Occupation Group includes occupations specific to the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23171612,Software QA Engineer / Tester,A Software QA Engineer or Tester designs and runs in-depth diagnostic tests to evaluate software and check for problems before new products are marketed. Pilots software and applies tests to check for errors and glitches.,Software Development,"The Software Development Occupation Group includes occupations specific to the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23171710,Web Developer,"A Web Developer designs and builds websites. Works on technical as well as design aspects of sites. Works with a company or client to plan content and format for a site, creates applications, writes code, and integrates design features including graphics, sound and video. Monitors traffic at the site.",Software Development,"The Software Development Occupation Group includes occupations specific to the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23171711,Web Developer,"A Web Developer designs and builds websites. Works on technical as well as design aspects of sites. Works with a company or client to plan content and format for a site, creates applications, writes code, and integrates design features including graphics, sound and video. Monitors traffic at the site.",Software Development,"The Software Development Occupation Group includes occupations specific to the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23171712,Web Developer,"A Web Developer designs and builds websites. Works on technical as well as design aspects of sites. Works with a company or client to plan content and format for a site, creates applications, writes code, and integrates design features including graphics, sound and video. Monitors traffic at the site.",Software Development,"The Software Development Occupation Group includes occupations specific to the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23171714,Web Developer,"A Web Developer designs and builds websites. Works on technical as well as design aspects of sites. Works with a company or client to plan content and format for a site, creates applications, writes code, and integrates design features including graphics, sound and video. Monitors traffic at the site.",Software Development,"The Software Development Occupation Group includes occupations specific to the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23171716,Web Developer,"A Web Developer designs and builds websites. Works on technical as well as design aspects of sites. Works with a company or client to plan content and format for a site, creates applications, writes code, and integrates design features including graphics, sound and video. Monitors traffic at the site.",Software Development,"The Software Development Occupation Group includes occupations specific to the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
24111010,Animal Control Officer,An Animal Control Officer works for a police department or public safety agency and responds to calls for help with abandoned or mistreated animals. Assists with capturing wild animals found in city neighborhoods or populated areas.,Law Enforcement and Public Safety,"The Law Enforcement and Public Safety Occupation Group includes occupations directly related to maintaining or restoring the safety of the public including law enforcement, emergency medical services, firefighting, and emergency dispatching.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",1.0,Roles with minimal training requirements,False,False,False,,0.0
24111610,Immigration / Customs Inspector,"An Immigration or Customs Inspector inspects people and goods crossing the border to ensure legal entry to the United States. Inspects passports and other paperwork, and may inspect luggage; inspects cargo and checks rosters of cargo being shipped; checks for illegal items or items subject to tax.",Law Enforcement and Public Safety,"The Law Enforcement and Public Safety Occupation Group includes occupations directly related to maintaining or restoring the safety of the public including law enforcement, emergency medical services, firefighting, and emergency dispatching.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",3.0,Roles with 2 year specialized degree requirement or a mix of sub-BA and BA requirements,False,False,True,Gain admission to US Immigration and Customs Enforcement Agency Training Program. Must have a Bachelors degree and pre-requisite courses in Criminal Justice to qualify.,48.0
24111710,Parking Enforcement Officer,"A Parking Enforcement Officer enforces municipal parking regulations. Patrols city streets and public parking lots, monitors parking meters, issues tickets or warnings where cars are parked illegally or where the parking fee has not been paid.",Law Enforcement and Public Safety,"The Law Enforcement and Public Safety Occupation Group includes occupations directly related to maintaining or restoring the safety of the public including law enforcement, emergency medical services, firefighting, and emergency dispatching.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",1.0,Roles with minimal training requirements,False,False,False,,0.0
24111910,Law Enforcement Officer,"A Law Enforcement Officer enforces jurisdictional laws, maintains public safety, and protects property and people in the community. Patrols neighborhoods, responds to emergency calls and crime scenes, watches for traffic and driving violations. Authorized to arrest criminals; prepares cases and testifies in court.",Law Enforcement and Public Safety,"The Law Enforcement and Public Safety Occupation Group includes occupations directly related to maintaining or restoring the safety of the public including law enforcement, emergency medical services, firefighting, and emergency dispatching.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",3.0,Roles with 2 year specialized degree requirement or a mix of sub-BA and BA requirements,True,False,True,Gain admission to Policy Academy. Admissions is generally based on civil service entrance examination score. Military veterans often receive bonus points on exam.,3.0
24121210,Criminal Investigator,"A Criminal Investigator works on criminal cases either as a police detective or private investigator. Investigates people accused of crimes, gathers evidence from crime scene or other searches, reviews evidence gathered by other law enforcement officials. Collects information that may be used for criminal prosecution.",Legal Investigation,The Legal Investigation Occupation Group includes occupations relating to uncovering and gathering evidence for court proceedings for both civil and criminal legal matters.,"Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",3.0,Roles with 2 year specialized degree requirement or a mix of sub-BA and BA requirements,True,False,True,"Must be a policer officer to qualify. Gain experience with criminal investigations and pass promotional exams. To work as Investigator at a federal agency (IRS, FBI) gain admission to Bachelors degree program in Criminal justice or Forensics.",48.0
24131313,Lawyer,"A Lawyer represents clients in legal matters or court proceedings, provides legal advice and draws up legal documents. Works on criminal or civil cases, and either specializes in one area or practices broadly across all areas of law.",Legal Professionals,"The Legal Professionals Occupation Group includes occupations relating to the study, development, and application of the law. This includes professions such as judges, legal advocates, attorneys, and prosecutors.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",6.0,Graduate and professional roles,True,False,True,Gain admission to Law School; must have a Bachelors degree to be eligible.,84.0
24131315,Lawyer,"A Lawyer represents clients in legal matters or court proceedings, provides legal advice and draws up legal documents. Works on criminal or civil cases, and either specializes in one area or practices broadly across all areas of law.",Legal Professionals,"The Legal Professionals Occupation Group includes occupations relating to the study, development, and application of the law. This includes professions such as judges, legal advocates, attorneys, and prosecutors.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",6.0,Graduate and professional roles,True,False,True,Gain admission to Law School; must have a Bachelors degree to be eligible.,84.0
24131321,Lawyer,"A Lawyer represents clients in legal matters or court proceedings, provides legal advice and draws up legal documents. Works on criminal or civil cases, and either specializes in one area or practices broadly across all areas of law.",Legal Professionals,"The Legal Professionals Occupation Group includes occupations relating to the study, development, and application of the law. This includes professions such as judges, legal advocates, attorneys, and prosecutors.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",6.0,Graduate and professional roles,True,False,True,Gain admission to Law School; must have a Bachelors degree to be eligible.,84.0
24131326,Lawyer,"A Lawyer represents clients in legal matters or court proceedings, provides legal advice and draws up legal documents. Works on criminal or civil cases, and either specializes in one area or practices broadly across all areas of law.",Legal Professionals,"The Legal Professionals Occupation Group includes occupations relating to the study, development, and application of the law. This includes professions such as judges, legal advocates, attorneys, and prosecutors.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",6.0,Graduate and professional roles,True,False,True,Gain admission to Law School; must have a Bachelors degree to be eligible.,84.0
24131327,Lawyer,"A Lawyer represents clients in legal matters or court proceedings, provides legal advice and draws up legal documents. Works on criminal or civil cases, and either specializes in one area or practices broadly across all areas of law.",Legal Professionals,"The Legal Professionals Occupation Group includes occupations relating to the study, development, and application of the law. This includes professions such as judges, legal advocates, attorneys, and prosecutors.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",6.0,Graduate and professional roles,True,False,True,Gain admission to Law School; must have a Bachelors degree to be eligible.,84.0
24141110,Document Control / Management Specialist,"A Document Control or Management Specialist manages written and electronic documents for an office or company. Develops or maintains systems for keeping track of documents, including labeling, retrieving, distributing, recovering and destroying documents as needed.",Legal Support,"The Legal Support Occupation Group includes occupations relating to duties in support of law offices, prosecutors, or courts such as paralegals, court clerks, and judicial clerks.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",3.0,Roles with 2 year specialized degree requirement or a mix of sub-BA and BA requirements,False,False,False,,0.0
24141210,Legal Support Specialist,"A Legal Support Specialist works for a law firm, government, or a company subject to litigation, such as an insurance company. May assist with inmate processing and porale coordination. May assist with preparing and prosecuting cases, as part of a legal team or under the direction of a litigation attorney. May collect evidence, reviews files and assist with other litigation work.",Legal Support,"The Legal Support Occupation Group includes occupations relating to duties in support of law offices, prosecutors, or courts such as paralegals, court clerks, and judicial clerks.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",3.0,Roles with 2 year specialized degree requirement or a mix of sub-BA and BA requirements,False,False,False,,0.0
24141310,Paralegal / Legal Assistant,"A Paralegal or Legal Assistant assists attorneys and law offices with a variety of tasks ranging from administrative support to legal research and writing. Maintains and organizes files or file databases. Conducts legal or other background research, assists with preparation for trials or hearings, and drafts documents to be filed. Uses software for electronic discovery of materials such as email for a trial. May specialize in a particular area of the law such as corporate or criminal law, family law or real estate law.",Legal Support,"The Legal Support Occupation Group includes occupations relating to duties in support of law offices, prosecutors, or courts such as paralegals, court clerks, and judicial clerks.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",3.0,Roles with 2 year specialized degree requirement or a mix of sub-BA and BA requirements,False,False,False,,0.0
24151212,Safety Manager,"A Safety Manager inspects work environments and procedures for health and safety concerns, and develops programs to reduce the risk of injury or illness. May specialize in a particular type of industry or in certain kind of safety and health risk, such as radiation, hazardous chemicals, or ergonomics. Works in offices, factories, or mines.",Occupational Safety and Compliance,"The Occupational Safety and Compliance Occupation Group includes occupations concerned with safety and compliance. Occupational health and safety is the process of ensuring the health, safety and welfare of people at work. The group also includes safety managers who work to reduce risks or problems with food and pharmaceuticals.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",5.0,Advanced BA roles,False,False,False,,0.0
24151213,Safety Manager,"A Safety Manager inspects work environments and procedures for health and safety concerns, and develops programs to reduce the risk of injury or illness. May specialize in a particular type of industry or in certain kind of safety and health risk, such as radiation, hazardous chemicals, or ergonomics. Works in offices, factories, or mines.",Occupational Safety and Compliance,"The Occupational Safety and Compliance Occupation Group includes occupations concerned with safety and compliance. Occupational health and safety is the process of ensuring the health, safety and welfare of people at work. The group also includes safety managers who work to reduce risks or problems with food and pharmaceuticals.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",5.0,Advanced BA roles,False,False,False,,0.0
24151215,Safety Manager,"A Safety Manager inspects work environments and procedures for health and safety concerns, and develops programs to reduce the risk of injury or illness. May specialize in a particular type of industry or in certain kind of safety and health risk, such as radiation, hazardous chemicals, or ergonomics. Works in offices, factories, or mines.",Occupational Safety and Compliance,"The Occupational Safety and Compliance Occupation Group includes occupations concerned with safety and compliance. Occupational health and safety is the process of ensuring the health, safety and welfare of people at work. The group also includes safety managers who work to reduce risks or problems with food and pharmaceuticals.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",5.0,Advanced BA roles,False,False,False,,0.0
24151217,Safety Manager,"A Safety Manager inspects work environments and procedures for health and safety concerns, and develops programs to reduce the risk of injury or illness. May specialize in a particular type of industry or in certain kind of safety and health risk, such as radiation, hazardous chemicals, or ergonomics. Works in offices, factories, or mines.",Occupational Safety and Compliance,"The Occupational Safety and Compliance Occupation Group includes occupations concerned with safety and compliance. Occupational health and safety is the process of ensuring the health, safety and welfare of people at work. The group also includes safety managers who work to reduce risks or problems with food and pharmaceuticals.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",5.0,Advanced BA roles,False,False,False,,0.0
24151222,Safety Manager,"A Safety Manager inspects work environments and procedures for health and safety concerns, and develops programs to reduce the risk of injury or illness. May specialize in a particular type of industry or in certain kind of safety and health risk, such as radiation, hazardous chemicals, or ergonomics. Works in offices, factories, or mines.",Occupational Safety and Compliance,"The Occupational Safety and Compliance Occupation Group includes occupations concerned with safety and compliance. Occupational health and safety is the process of ensuring the health, safety and welfare of people at work. The group also includes safety managers who work to reduce risks or problems with food and pharmaceuticals.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",5.0,Advanced BA roles,False,False,False,,0.0
24151311,Safety Specialist / Coordinator,"A Safety Specialist or Coordinator works with safety specialists to inspect and test workplace environments and equipment and develop workplace safety programs. May specialize in product and equipment safety, and work to identify and correct safety hazards before they affect a customer or end user.",Occupational Safety and Compliance,"The Occupational Safety and Compliance Occupation Group includes occupations concerned with safety and compliance. Occupational health and safety is the process of ensuring the health, safety and welfare of people at work. The group also includes safety managers who work to reduce risks or problems with food and pharmaceuticals.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",3.0,Roles with 2 year specialized degree requirement or a mix of sub-BA and BA requirements,False,False,False,,0.0
24151312,Safety Specialist / Coordinator,"A Safety Specialist or Coordinator works with safety specialists to inspect and test workplace environments and equipment and develop workplace safety programs. May specialize in product and equipment safety, and work to identify and correct safety hazards before they affect a customer or end user.",Occupational Safety and Compliance,"The Occupational Safety and Compliance Occupation Group includes occupations concerned with safety and compliance. Occupational health and safety is the process of ensuring the health, safety and welfare of people at work. The group also includes safety managers who work to reduce risks or problems with food and pharmaceuticals.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",3.0,Roles with 2 year specialized degree requirement or a mix of sub-BA and BA requirements,False,False,False,,0.0
24151313,Safety Specialist / Coordinator,"A Safety Specialist or Coordinator works with safety specialists to inspect and test workplace environments and equipment and develop workplace safety programs. May specialize in product and equipment safety, and work to identify and correct safety hazards before they affect a customer or end user.",Occupational Safety and Compliance,"The Occupational Safety and Compliance Occupation Group includes occupations concerned with safety and compliance. Occupational health and safety is the process of ensuring the health, safety and welfare of people at work. The group also includes safety managers who work to reduce risks or problems with food and pharmaceuticals.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",3.0,Roles with 2 year specialized degree requirement or a mix of sub-BA and BA requirements,False,False,False,,0.0
24151314,Safety Specialist / Coordinator,"A Safety Specialist or Coordinator works with safety specialists to inspect and test workplace environments and equipment and develop workplace safety programs. May specialize in product and equipment safety, and work to identify and correct safety hazards before they affect a customer or end user.",Occupational Safety and Compliance,"The Occupational Safety and Compliance Occupation Group includes occupations concerned with safety and compliance. Occupational health and safety is the process of ensuring the health, safety and welfare of people at work. The group also includes safety managers who work to reduce risks or problems with food and pharmaceuticals.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",3.0,Roles with 2 year specialized degree requirement or a mix of sub-BA and BA requirements,False,False,False,,0.0
24151316,Safety Specialist / Coordinator,"A Safety Specialist or Coordinator works with safety specialists to inspect and test workplace environments and equipment and develop workplace safety programs. May specialize in product and equipment safety, and work to identify and correct safety hazards before they affect a customer or end user.",Occupational Safety and Compliance,"The Occupational Safety and Compliance Occupation Group includes occupations concerned with safety and compliance. Occupational health and safety is the process of ensuring the health, safety and welfare of people at work. The group also includes safety managers who work to reduce risks or problems with food and pharmaceuticals.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",3.0,Roles with 2 year specialized degree requirement or a mix of sub-BA and BA requirements,False,False,False,,0.0
24151317,Safety Specialist / Coordinator,"A Safety Specialist or Coordinator works with safety specialists to inspect and test workplace environments and equipment and develop workplace safety programs. May specialize in product and equipment safety, and work to identify and correct safety hazards before they affect a customer or end user.",Occupational Safety and Compliance,"The Occupational Safety and Compliance Occupation Group includes occupations concerned with safety and compliance. Occupational health and safety is the process of ensuring the health, safety and welfare of people at work. The group also includes safety managers who work to reduce risks or problems with food and pharmaceuticals.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",3.0,Roles with 2 year specialized degree requirement or a mix of sub-BA and BA requirements,False,False,False,,0.0
24151319,Safety Specialist / Coordinator,"A Safety Specialist or Coordinator works with safety specialists to inspect and test workplace environments and equipment and develop workplace safety programs. May specialize in product and equipment safety, and work to identify and correct safety hazards before they affect a customer or end user.",Occupational Safety and Compliance,"The Occupational Safety and Compliance Occupation Group includes occupations concerned with safety and compliance. Occupational health and safety is the process of ensuring the health, safety and welfare of people at work. The group also includes safety managers who work to reduce risks or problems with food and pharmaceuticals.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",3.0,Roles with 2 year specialized degree requirement or a mix of sub-BA and BA requirements,False,False,False,,0.0
24151320,Safety Specialist / Coordinator,"A Safety Specialist or Coordinator works with safety specialists to inspect and test workplace environments and equipment and develop workplace safety programs. May specialize in product and equipment safety, and work to identify and correct safety hazards before they affect a customer or end user.",Occupational Safety and Compliance,"The Occupational Safety and Compliance Occupation Group includes occupations concerned with safety and compliance. Occupational health and safety is the process of ensuring the health, safety and welfare of people at work. The group also includes safety managers who work to reduce risks or problems with food and pharmaceuticals.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",3.0,Roles with 2 year specialized degree requirement or a mix of sub-BA and BA requirements,False,False,False,,0.0
24161010,Loss Prevention / Asset Protection Specialist,A Loss Prevention or Asset Protection Specialist supervises shoppers to deter theft of merchandise or assets from the building. They may manage a security team.,Security,"The Security Occupation Group includes occupations specific to physical security. Roles may involve maintaining a high-visibility presence to deter illegal and inappropriate actions in a variety of settings, or monitoring an area remotely to ensure the security of that area. The group also includes asset protection and loss prevention occupations.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",1.0,Roles with minimal training requirements,False,False,False,,0.0
24161110,Security Manager,"A Security Manager manages physical security for sites and facilities, including hotels, banks, hospitals and other businesses. Oversees guards and security officers. Develops, coordinates and implements security and emergency procedures with facility management staff. Coordinates with law enforcement officials.",Security,"The Security Occupation Group includes occupations specific to physical security. Roles may involve maintaining a high-visibility presence to deter illegal and inappropriate actions in a variety of settings, or monitoring an area remotely to ensure the security of that area. The group also includes asset protection and loss prevention occupations.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",3.0,Roles with 2 year specialized degree requirement or a mix of sub-BA and BA requirements,False,False,False,,0.0
24161214,Security Officer,"A Security Officer provides security for property at hospitals, hotels, warehouses or office buildings. Monitors entrances and patrols buildings, watches for intruders or vandals; reports building maintenance problems; deals with customers or visitors that create a disturbance in the building.",Security,"The Security Occupation Group includes occupations specific to physical security. Roles may involve maintaining a high-visibility presence to deter illegal and inappropriate actions in a variety of settings, or monitoring an area remotely to ensure the security of that area. The group also includes asset protection and loss prevention occupations.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",1.0,Roles with minimal training requirements,False,False,False,,0.0
24161217,Security Officer,"A Security Officer provides security for property at hospitals, hotels, warehouses or office buildings. Monitors entrances and patrols buildings, watches for intruders or vandals; reports building maintenance problems; deals with customers or visitors that create a disturbance in the building.",Security,"The Security Occupation Group includes occupations specific to physical security. Roles may involve maintaining a high-visibility presence to deter illegal and inappropriate actions in a variety of settings, or monitoring an area remotely to ensure the security of that area. The group also includes asset protection and loss prevention occupations.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",1.0,Roles with minimal training requirements,False,False,False,,0.0
24161218,Security Officer,"A Security Officer provides security for property at hospitals, hotels, warehouses or office buildings. Monitors entrances and patrols buildings, watches for intruders or vandals; reports building maintenance problems; deals with customers or visitors that create a disturbance in the building.",Security,"The Security Occupation Group includes occupations specific to physical security. Roles may involve maintaining a high-visibility presence to deter illegal and inappropriate actions in a variety of settings, or monitoring an area remotely to ensure the security of that area. The group also includes asset protection and loss prevention occupations.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",1.0,Roles with minimal training requirements,False,False,False,,0.0
24161219,Security Officer,"A Security Officer provides security for property at hospitals, hotels, warehouses or office buildings. Monitors entrances and patrols buildings, watches for intruders or vandals; reports building maintenance problems; deals with customers or visitors that create a disturbance in the building.",Security,"The Security Occupation Group includes occupations specific to physical security. Roles may involve maintaining a high-visibility presence to deter illegal and inappropriate actions in a variety of settings, or monitoring an area remotely to ensure the security of that area. The group also includes asset protection and loss prevention occupations.","Law, Compliance, and Public Safety","The Law, Compliance, and Public Safety Career Area includes occupations specific to the legal and justice system, public safety and protection (including police and fire services) and occupational safety roles.",1.0,Roles with minimal training requirements,False,False,False,,0.0
